@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,0,0,1,0,0,1,0,1,15,0,0,1,15,1,0,0,0,9,4,0,0,1,0,15,1,1,1,0,4,Faces_easy
3,0,1,1,0,0,0,1,0,10,0,0,3,10,0,0,0,1,7,4,0,0,0,0,15,1,1,0,0,7,Faces_easy
2,0,1,1,0,0,0,0,1,15,1,1,1,7,1,0,1,0,10,3,1,0,1,1,12,1,1,1,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,0,9,2,0,0,0,0,7,1,0,0,0,4,Faces_easy
1,1,1,1,0,0,0,0,1,12,0,0,2,6,1,0,0,1,6,6,1,0,1,0,8,2,1,1,0,11,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,8,0,0,0,0,6,1,0,0,0,0,9,1,0,0,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,0,0,7,2,0,0,0,0,10,1,1,0,0,5,Faces_easy
1,0,1,0,0,0,0,0,0,13,1,1,1,5,0,0,1,1,11,4,1,0,1,0,9,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,15,0,0,0,0,6,2,0,0,0,0,12,0,0,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,0,7,2,0,0,0,0,4,1,0,0,0,5,Faces_easy
0,1,0,0,0,0,0,0,1,15,0,0,1,15,0,0,0,0,8,2,0,0,1,0,11,1,1,1,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,1,8,2,0,0,0,0,11,1,1,0,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,Faces_easy
1,0,0,0,0,0,0,0,1,15,0,0,1,4,1,0,0,0,8,3,0,0,0,1,8,1,1,0,0,4,Faces_easy
2,0,2,2,1,1,0,0,2,15,2,2,2,13,2,1,1,3,6,3,1,0,2,1,14,2,2,3,0,0,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,13,0,0,0,0,7,2,0,0,0,0,14,1,0,0,0,6,Faces_easy
2,0,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,9,1,0,0,0,0,10,0,0,0,0,6,Faces_easy
1,0,1,1,0,0,0,0,1,11,1,1,1,8,0,0,1,1,9,4,1,1,1,0,12,1,1,1,0,10,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,6,1,0,0,0,0,4,0,0,0,0,3,Faces_easy
0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,8,1,0,0,0,0,9,0,0,0,0,3,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,12,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,13,0,0,0,0,10,1,0,0,1,0,6,0,0,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,2,7,0,0,0,0,10,2,0,0,0,0,6,0,0,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,8,0,0,0,0,10,1,0,0,0,0,15,1,1,1,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,13,0,0,1,15,0,0,0,0,9,3,0,0,1,0,10,1,1,0,0,4,Faces_easy
2,0,1,1,0,0,1,1,2,15,1,1,1,2,1,0,2,1,9,4,1,0,1,1,2,0,1,1,0,3,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,8,3,0,1,0,0,10,1,1,0,0,8,Faces_easy
0,0,0,1,0,0,0,0,1,15,0,0,1,13,2,0,0,0,6,3,1,0,0,0,15,1,1,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,10,0,0,1,12,0,0,0,1,9,1,0,0,0,0,11,1,1,0,0,5,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,0,11,0,0,0,1,8,2,0,0,1,0,12,1,1,1,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,2,5,0,0,0,0,8,1,0,0,1,0,3,0,1,1,0,3,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,2,Faces_easy
1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,8,3,0,0,1,0,0,1,1,1,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,8,2,0,0,0,0,5,0,0,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,1,15,0,0,1,8,0,0,0,0,5,2,0,0,0,0,11,1,0,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,9,2,0,0,0,0,9,0,0,0,0,5,Faces_easy
1,0,1,0,0,0,0,0,1,15,0,0,1,7,1,0,0,1,8,4,0,0,0,0,9,1,1,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,13,0,0,1,9,0,0,0,0,8,3,1,0,1,0,11,1,1,0,0,12,Faces_easy
0,0,1,1,0,0,0,0,0,11,0,1,0,11,0,0,1,1,8,3,1,0,0,0,15,1,1,0,0,6,Faces_easy
0,0,1,0,0,0,0,1,0,10,0,0,2,14,0,0,0,0,10,2,0,1,0,0,15,1,1,0,0,8,Faces_easy
1,0,1,0,0,0,0,0,1,15,1,0,1,8,0,0,1,0,10,3,0,0,1,0,11,0,1,1,1,5,Faces_easy
0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,1,8,1,0,0,0,0,15,1,1,0,0,4,Faces_easy
0,0,1,0,0,0,0,0,1,12,0,0,1,7,0,0,1,0,8,3,1,0,1,0,5,1,1,1,0,3,Faces_easy
2,0,1,1,0,0,0,2,1,15,1,1,2,5,1,0,1,0,7,5,1,0,1,1,5,1,1,1,0,3,Faces_easy
1,0,1,1,0,0,0,0,1,15,0,0,0,15,1,0,0,0,10,4,0,0,1,0,7,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,8,0,0,2,10,0,0,0,0,8,2,0,0,0,0,12,1,1,0,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,6,1,0,0,0,0,9,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,1,7,1,0,0,0,0,11,1,1,0,0,4,Faces_easy
1,0,2,2,1,1,0,0,1,10,1,1,2,12,2,1,1,2,9,4,1,1,0,1,15,2,2,1,0,4,Faces_easy
0,0,0,1,0,0,0,1,0,10,0,0,1,8,0,0,0,1,7,4,0,1,0,0,12,1,1,0,0,6,Faces_easy
1,1,1,1,0,0,1,0,1,15,0,0,0,8,1,1,1,0,10,4,1,0,1,0,15,1,1,1,0,4,Faces_easy
0,0,1,1,0,0,0,0,0,6,0,0,2,10,1,0,0,1,7,2,0,0,0,0,15,1,1,0,0,6,Faces_easy
1,0,0,0,0,0,1,0,1,4,0,0,4,6,0,0,0,0,11,4,0,0,1,0,7,1,1,1,0,3,Faces_easy
1,1,0,1,0,0,0,0,0,15,0,0,1,15,0,0,0,0,11,3,1,0,1,0,6,1,1,1,0,7,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,15,0,0,0,0,10,2,0,0,1,0,15,1,1,1,0,8,Faces_easy
1,0,1,1,0,0,0,0,0,15,0,0,1,13,1,1,1,0,10,3,0,0,1,0,7,1,1,1,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,7,3,0,0,0,0,14,1,1,0,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,8,1,0,0,0,0,8,0,0,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,2,Faces_easy
3,0,1,1,0,0,0,0,0,15,0,1,3,11,0,0,0,1,9,2,0,0,0,0,14,1,1,0,0,6,Faces_easy
3,0,1,1,0,0,0,0,1,12,1,1,2,12,1,0,1,1,8,3,1,1,0,0,15,1,1,1,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,8,2,0,0,0,0,5,0,0,0,0,9,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,7,2,0,0,0,0,8,0,0,0,0,5,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,9,2,0,0,1,0,5,0,0,1,0,3,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,15,0,0,0,1,6,2,0,1,0,0,14,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,15,0,1,0,0,5,5,0,1,0,0,7,0,0,0,0,4,Faces_easy
2,1,1,1,1,0,0,0,1,15,0,1,2,9,1,1,0,1,10,5,1,0,0,0,15,1,1,0,0,6,Faces_easy
2,0,1,1,0,0,0,0,0,15,1,1,3,9,0,0,0,1,10,3,1,0,1,0,14,1,1,1,0,6,Faces_easy
3,0,0,0,1,0,0,0,1,15,0,0,3,13,0,0,1,0,7,3,1,0,0,0,15,1,1,1,0,7,Faces_easy
1,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,10,1,0,0,0,0,5,0,0,0,0,6,Faces_easy
0,1,1,0,0,0,1,1,1,15,0,1,2,7,0,0,0,1,7,7,0,0,0,0,8,1,1,0,1,11,Faces_easy
0,0,0,0,0,0,0,0,0,4,0,0,1,11,0,1,0,0,11,4,0,1,0,0,12,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,7,0,0,0,0,8,3,0,0,0,0,9,1,0,0,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,3,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,0,6,1,0,0,0,0,6,0,0,0,0,3,Faces_easy
0,0,1,0,0,0,0,0,0,15,0,0,0,6,0,0,0,1,8,3,0,0,0,0,9,1,1,0,0,5,Faces_easy
0,0,1,0,0,0,0,0,0,14,0,0,1,11,0,0,0,1,10,3,0,1,0,0,15,1,1,0,0,7,Faces_easy
0,0,1,1,0,0,1,0,0,6,0,0,1,6,0,0,1,2,8,4,1,1,0,0,9,1,1,1,0,8,Faces_easy
1,0,1,1,0,0,1,1,1,15,1,1,2,4,1,1,1,0,9,6,1,0,1,1,8,1,1,1,1,5,Faces_easy
0,0,0,0,0,0,0,0,0,10,0,0,1,4,0,0,0,1,9,2,0,0,0,0,12,0,0,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,1,Faces_easy
0,0,1,1,0,0,0,0,0,15,1,0,0,11,0,0,0,1,8,1,1,0,0,0,12,1,1,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Faces_easy
1,0,1,1,1,1,0,0,0,13,1,1,2,8,0,0,1,2,11,5,1,1,0,0,12,1,2,0,0,8,Faces_easy
2,0,1,1,0,0,1,1,0,15,0,0,2,6,0,1,0,1,7,9,0,2,1,0,9,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,12,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,1,Faces_easy
3,0,0,0,0,0,0,0,0,15,0,0,5,15,0,1,0,0,7,3,0,1,0,0,15,0,0,0,0,6,Faces_easy
0,1,1,0,0,0,1,1,1,15,0,0,2,4,1,0,0,0,6,6,0,1,0,0,8,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,15,0,0,0,0,6,2,0,0,0,0,8,0,0,0,0,6,Faces_easy
1,0,1,0,0,0,0,0,1,15,0,0,0,15,0,0,0,0,10,1,0,0,1,0,12,0,0,1,0,5,Faces_easy
1,1,0,0,0,0,0,0,1,15,0,0,0,15,1,0,0,0,7,3,0,0,1,0,14,1,1,1,0,4,Faces_easy
3,0,0,0,0,0,1,1,0,13,0,0,2,10,0,0,0,1,8,3,0,1,0,0,11,1,1,0,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,10,2,0,0,0,0,4,0,0,1,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,11,0,0,0,1,6,1,0,0,0,0,5,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,1,1,1,15,0,0,1,2,1,2,0,0,11,5,0,0,1,0,6,0,0,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,Faces_easy
1,0,1,1,0,0,1,0,1,15,0,0,1,15,1,0,0,0,10,4,0,0,1,0,8,1,1,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,13,0,0,1,8,0,0,0,1,8,2,0,0,0,0,13,1,1,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,8,0,0,1,15,0,0,0,0,8,1,0,0,0,0,10,0,0,0,0,2,Faces_easy
2,0,2,1,1,1,0,0,1,15,1,1,2,6,1,0,2,2,9,5,1,0,1,0,9,1,2,1,0,4,Faces_easy
0,0,1,1,0,0,0,0,0,10,0,0,1,14,0,0,0,0,7,2,0,0,1,0,15,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,8,3,0,0,0,0,6,1,1,0,0,3,Faces_easy
1,0,0,0,0,0,0,0,0,12,0,0,1,13,0,0,0,1,8,2,0,1,0,0,11,0,1,0,0,6,Faces_easy
1,0,1,1,0,0,0,0,1,13,1,0,1,3,1,1,0,0,9,7,0,0,1,1,5,1,1,1,0,5,Faces_easy
1,1,1,1,0,0,0,0,0,12,0,0,1,10,0,0,1,1,11,3,1,1,0,0,13,1,1,1,0,10,Faces_easy
0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,7,2,0,0,0,0,11,0,0,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,1,2,1,15,0,0,0,7,0,1,0,0,8,6,0,0,0,0,11,1,1,0,0,3,Faces_easy
0,0,0,0,0,0,0,0,1,15,0,0,1,6,1,1,0,0,10,5,0,0,1,0,9,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,6,1,0,0,0,0,1,0,0,1,0,3,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,2,13,0,0,0,1,9,2,0,0,0,0,15,1,1,0,0,5,Faces_easy
2,0,2,2,1,1,1,2,1,13,2,2,2,15,1,1,2,3,6,10,1,0,2,1,12,2,1,2,1,2,Faces_easy
0,0,0,0,0,0,0,1,0,14,0,0,0,10,0,0,0,0,9,3,0,0,0,0,11,1,0,0,0,4,Faces_easy
1,1,1,1,0,0,0,6,1,15,1,0,2,15,0,0,1,0,8,3,0,1,0,1,8,1,1,0,0,1,Faces_easy
2,0,1,1,0,0,0,0,1,15,1,1,1,12,1,0,1,0,10,3,1,0,2,0,9,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,8,0,0,1,9,0,0,0,0,7,2,0,1,0,0,10,0,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,7,1,0,0,0,0,7,0,0,0,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,7,2,0,0,0,0,7,0,0,0,0,5,Faces_easy
1,0,0,0,0,0,0,0,0,14,0,0,2,9,0,0,0,1,7,2,0,0,0,0,14,1,1,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,2,Faces_easy
1,1,0,0,0,0,0,0,0,7,0,0,1,8,0,0,0,1,8,3,0,1,0,0,6,0,0,0,0,7,Faces_easy
0,0,1,1,1,0,0,0,0,11,1,1,0,9,0,0,1,1,9,1,1,0,1,0,15,1,1,1,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,5,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,3,Faces_easy
0,0,1,1,1,0,0,0,1,15,1,1,1,9,0,0,1,1,10,3,1,0,1,0,11,1,1,0,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,2,5,0,0,0,1,9,5,0,0,0,0,8,1,1,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,Faces_easy
1,1,0,0,0,0,0,0,0,15,0,0,1,12,1,0,0,0,7,5,0,0,0,0,7,1,0,0,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,6,0,0,0,0,9,3,0,0,0,0,9,1,0,0,0,3,Faces_easy
2,0,0,1,0,0,0,0,1,5,0,1,4,15,1,0,0,0,9,3,1,0,0,0,14,1,1,0,0,5,Faces_easy
1,0,1,1,0,0,1,0,1,15,0,0,1,10,1,1,0,2,9,5,0,0,1,0,7,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,Faces_easy
0,0,1,1,0,0,0,0,0,7,0,1,1,15,0,0,1,1,10,1,1,0,1,0,12,1,1,1,0,5,Faces_easy
2,0,1,1,0,0,0,0,0,13,1,1,2,15,0,0,1,1,8,3,1,0,0,0,9,1,1,0,0,9,Faces_easy
1,0,1,1,0,0,0,0,1,15,0,1,1,12,1,0,1,1,11,4,1,0,1,0,12,1,1,1,0,4,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,1,Faces_easy
0,3,1,1,0,0,0,0,0,15,1,1,1,15,0,0,1,1,9,0,1,0,1,0,9,1,1,1,0,0,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,11,0,0,0,1,8,3,1,0,0,0,11,1,1,0,1,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,3,Faces_easy
1,0,0,1,0,0,1,1,0,15,0,0,2,10,0,1,0,1,7,5,0,0,0,0,13,1,1,0,0,9,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,1,7,1,0,0,0,0,8,0,0,0,0,7,Faces_easy
1,0,0,0,0,0,0,0,1,15,0,0,2,5,1,0,1,1,9,3,1,0,0,0,6,1,1,0,0,6,Faces_easy
2,0,1,0,0,0,0,0,1,15,1,0,2,7,1,0,1,0,9,4,0,0,1,0,7,1,1,1,0,5,Faces_easy
1,1,1,1,0,0,1,0,2,15,0,0,3,12,1,1,1,0,9,6,1,0,1,0,11,1,1,1,0,5,Faces_easy
3,0,1,1,0,0,1,0,2,15,0,1,2,14,2,0,1,1,10,6,1,0,1,1,15,1,1,1,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,15,0,0,0,0,5,3,0,0,0,0,13,0,0,0,1,6,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,2,14,0,0,0,0,10,1,0,0,0,0,8,0,0,0,0,7,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,2,8,0,0,0,0,9,3,0,0,0,0,15,0,1,0,0,2,Faces_easy
2,1,1,1,0,0,1,1,1,15,0,0,1,7,2,1,1,1,10,7,1,1,1,0,7,1,1,0,0,11,Faces_easy
0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,6,2,0,1,0,0,15,1,1,0,0,6,Faces_easy
2,0,0,0,0,0,0,0,0,15,0,0,2,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,Faces_easy
0,0,1,1,0,0,0,0,1,8,1,0,1,11,1,0,0,1,9,3,1,0,0,0,11,1,1,0,0,4,Faces_easy
0,0,1,1,0,0,0,0,1,15,0,0,1,10,1,0,0,0,8,4,1,0,0,0,15,1,1,1,0,7,Faces_easy
1,1,1,1,0,0,1,1,1,15,1,0,1,14,1,0,1,1,6,5,1,1,0,1,15,1,1,1,0,9,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,6,Faces_easy
0,0,1,0,0,0,0,0,0,15,0,0,1,7,0,0,0,0,7,2,0,0,0,0,13,1,1,1,0,6,Faces_easy
0,0,0,0,0,0,0,0,0,13,0,0,2,12,0,0,0,1,8,5,0,0,0,0,15,1,0,0,0,7,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,1,8,2,0,0,0,0,5,1,1,1,0,3,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,6,0,0,0,0,8,3,0,0,0,0,6,0,1,0,0,5,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,8,2,0,0,1,0,10,1,0,1,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,11,0,0,0,1,8,3,0,0,0,0,13,1,1,0,0,3,Faces_easy
1,0,1,1,0,0,0,0,0,15,0,0,1,8,0,0,1,1,10,2,1,0,0,0,9,1,1,0,0,4,Faces_easy
3,0,0,0,0,0,0,0,1,10,0,0,3,12,0,0,1,0,9,2,0,0,0,0,14,1,1,0,0,3,Faces_easy
0,0,1,0,0,0,0,0,1,9,0,0,0,9,1,0,0,1,10,4,0,0,0,0,9,1,1,0,0,4,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,3,7,0,0,0,0,9,1,0,0,0,0,10,0,0,0,0,5,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,10,0,0,0,0,6,3,0,0,0,0,10,1,0,0,1,5,Faces_easy
0,0,0,1,0,0,0,0,0,13,0,0,1,9,0,0,0,1,11,4,0,1,0,0,12,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,1,6,0,0,0,1,8,5,0,0,0,0,8,1,1,0,0,5,Faces_easy
2,0,1,1,0,0,0,0,1,15,0,0,3,13,1,0,1,0,8,3,0,0,1,0,11,1,1,1,0,7,Faces_easy
1,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,9,1,0,0,0,0,3,0,0,0,0,2,Faces_easy
0,0,1,1,0,0,0,0,0,12,1,1,1,12,1,0,1,1,8,5,1,0,1,0,15,1,1,0,0,8,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,2,Faces_easy
0,0,0,0,0,0,0,0,0,15,0,0,0,2,1,0,0,0,8,5,0,0,0,0,2,0,0,0,0,3,Faces_easy
0,0,0,0,0,0,1,0,1,15,0,0,0,5,0,1,0,1,8,4,0,1,0,0,6,1,1,0,0,7,Faces_easy
0,0,1,0,0,0,0,0,1,15,0,0,0,13,1,0,0,0,7,4,0,0,0,0,15,1,1,0,0,8,Faces_easy
1,1,0,0,0,0,0,0,0,15,1,0,1,2,0,0,0,1,8,4,0,1,0,0,8,1,0,0,0,8,cougar_body
1,1,2,1,1,1,1,1,2,15,1,1,1,12,2,1,1,0,13,10,1,2,1,1,2,1,1,2,1,7,cougar_body
1,1,3,2,1,1,5,2,3,4,2,1,2,13,2,3,1,3,10,14,2,1,2,0,14,2,2,2,0,7,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,cougar_body
2,1,3,3,1,1,2,1,3,5,1,1,2,11,3,5,1,2,3,13,1,1,3,1,14,2,1,3,0,6,cougar_body
1,1,2,1,0,1,2,0,2,6,1,1,1,0,2,2,1,1,6,6,1,1,1,1,0,2,1,1,1,7,cougar_body
2,2,2,2,1,1,2,1,1,8,1,1,2,8,2,3,1,2,6,11,1,1,2,1,10,1,1,3,1,8,cougar_body
